Time,Axial Accel (Gs),Lateral Accel (Gs)
214.906,0.89,0.26
214.908,0.89,0.35
214.909,0.82,0.35
214.91,0.82,0.35
214.911,0.89,0.35
214.913,0.89,0.35
214.914,0.89,0.35
214.915,0.89,0.35
214.916,0.82,0.35
214.917,0.82,0.35
214.919,0.82,0.35
214.92,0.82,0.35
214.921,0.89,0.35
214.923,0.89,0.26
214.924,0.82,0.26
214.925,0.82,0.26
214.926,0.89,0.26
214.928,0.89,0.35
214.929,0.89,0.35
214.93,0.89,0.35
214.931,0.89,0.35
214.932,0.89,0.35
214.934,0.89,0.35
214.935,0.89,0.35
214.936,0.89,0.35
214.938,0.89,0.35
214.939,0.89,0.35
214.94,0.89,0.35
214.941,0.89,0.35
214.943,0.89,0.35
214.944,0.89,0.35
214.945,0.89,0.35
214.946,0.89,0.35
214.947,0.89,0.35
214.949,0.82,0.35
214.95,0.82,0.35
214.951,0.89,0.35
214.951,0.89,0.35
214.951,0.89,0.35
214.952,0.89,0.26
214.954,0.82,0.26
214.955,0.82,0.26
214.956,0.89,0.26
214.958,0.89,0.35
214.959,0.82,0.35
214.96,0.82,0.35
214.961,0.82,0.35
214.962,0.82,0.35
214.964,0.82,0.35
214.965,0.82,0.35
214.966,0.89,0.35
214.967,0.89,0.26
214.969,0.82,0.26
214.97,0.82,0.26
214.971,0.82,0.26
214.973,0.82,0.35
214.974,0.82,0.35
214.975,0.82,0.35
214.976,0.82,0.35
214.977,0.82,0.43
214.979,0.82,0.43
214.98,0.82,0.43
214.981,0.82,0.43
214.982,0.82,0.17
214.984,0.89,0.17
214.985,0.89,0.17
214.986,0.89,0.17
214.988,0.89,0.26
214.989,0.82,0.26
214.99,0.82,0.26
214.991,0.82,0.26
214.992,0.82,0.17
214.994,0.89,0.17
214.995,0.89,0.17
214.996,0.82,0.17
214.997,0.82,0.26
214.999,0.89,0.26
215,0.89,0.26
215.001,0.89,0.26
215.001,0.89,0.26
215.001,0.89,0.26
215.003,0.89,0.17
215.004,0.89,0.17
215.005,0.89,0.17
215.006,0.82,0.17
215.008,0.82,0.17
215.009,0.82,0.17
215.01,0.82,0.17
215.011,0.89,0.17
215.012,0.89,0.17
215.014,0.89,0.17
215.015,0.89,0.17
215.016,0.89,0.17
215.018,0.89,0.17
215.019,0.89,0.17
215.02,0.89,0.17
215.021,0.82,0.17
215.023,0.82,0.26
215.024,0.82,0.26
215.025,0.82,0.26
215.026,0.82,0.26
215.027,0.82,0.17
215.029,0.82,0.17
215.03,0.82,0.17
215.031,0.89,0.17
215.033,0.89,0.26
215.034,0.82,0.26
215.035,0.82,0.26
215.036,0.89,0.26
215.038,0.89,0.26
215.039,0.89,0.26
215.04,0.89,0.26
215.041,0.82,0.26
215.042,0.82,0.26
215.044,0.82,0.26
215.045,0.82,0.26
215.046,0.89,0.26
215.048,0.89,0.17
215.049,0.89,0.17
215.05,0.89,0.17
215.051,0.82,0.17
215.051,0.82,0.17
215.051,0.82,0.17
215.053,0.82,0.35
215.054,0.82,0.35
215.055,0.82,0.35
215.056,0.82,0.35
215.057,0.82,0.26
215.059,0.89,0.26
215.06,0.89,0.26
215.061,0.82,0.26
215.063,0.82,0.35
215.064,0.82,0.35
215.065,0.82,0.35
215.066,0.82,0.35
215.068,0.82,0.26
215.069,0.82,0.26
215.07,0.82,0.26
215.071,0.82,0.26
215.072,0.82,0.35
215.074,0.82,0.35
215.075,0.82,0.35
215.076,0.82,0.35
215.077,0.82,0.17
215.079,0.61,0.17
215.08,0.61,0.17
215.081,0.82,0.17
215.083,0.82,0.17
215.084,0.82,0.17
215.085,0.82,0.17
215.086,0.82,0.17
215.087,0.82,0.17
215.089,0.89,0.17
215.09,0.89,0.17
215.091,0.82,0.17
215.092,0.82,0.26
215.094,0.89,0.26
215.095,0.89,0.26
215.096,0.89,0.26
215.098,0.89,0.35
215.099,0.89,0.35
215.1,0.89,0.35
215.101,0.89,0.35
215.101,0.89,0.35
215.101,0.89,0.35
215.102,0.89,0.17
215.104,0.89,0.17
215.105,0.89,0.17
215.106,0.89,0.17
215.107,0.89,0.35
215.109,0.89,0.35
215.11,0.89,0.35
215.111,0.89,0.35
215.113,0.89,0.26
215.114,0.82,0.26
215.115,0.82,0.26
215.116,0.82,0.26
215.117,0.82,0.17
215.119,0.89,0.17
215.12,0.89,0.17
215.121,0.82,0.17
215.122,0.82,0.35
215.124,0.82,0.35
215.125,0.82,0.35
215.126,0.82,0.35
215.128,0.82,0.17
215.129,0.82,0.17
215.13,0.82,0.17
215.131,0.82,0.17
215.133,0.82,0.17
215.134,0.82,0.17
215.135,0.82,0.17
215.136,0.82,0.17
215.137,0.82,0.26
215.139,0.75,0.26
215.14,0.75,0.26
215.141,0.82,0.26
215.143,0.82,0.17
215.144,0.82,0.17
215.145,0.82,0.17
215.146,0.75,0.17
215.148,0.75,0.35
215.149,0.82,0.35
215.15,0.82,0.35
215.151,0.82,0.35
215.151,0.82,0.35
215.151,0.82,0.35
215.152,0.82,0.35
215.154,0.82,0.35
215.155,0.82,0.35
215.156,0.82,0.35
215.158,0.82,0.26
215.159,0.82,0.26
215.16,0.82,0.26
215.161,0.82,0.26
215.163,0.82,0.26
215.164,0.82,0.26
215.165,0.82,0.26
215.166,0.82,0.26
215.167,0.82,0.26
215.169,0.89,0.26
215.17,0.89,0.26
215.171,0.75,0.26
215.173,0.75,0.35
215.174,0.82,0.35
215.175,0.82,0.35
215.176,0.82,0.35
215.178,0.82,0.35
215.179,0.82,0.35
215.18,0.82,0.35
215.181,0.82,0.35
215.182,0.82,0.26
215.184,0.82,0.26
215.185,0.82,0.26
215.186,0.82,0.26
215.188,0.82,0.35
215.189,0.82,0.35
215.19,0.82,0.35
215.191,0.82,0.35
215.193,0.82,0.17
215.194,0.89,0.17
215.195,0.89,0.17
215.196,0.89,0.17
215.197,0.89,0.17
215.199,0.89,0.17
215.2,0.89,0.17
215.201,0.82,0.17
215.201,0.82,0.17
215.201,0.82,0.17
215.202,0.82,0.35
215.204,0.82,0.35
215.205,0.82,0.35
215.206,0.82,0.35
215.208,0.82,0.17
215.209,0.75,0.17
215.21,0.75,0.17
215.211,0.75,0.17
215.212,0.75,0.17
215.214,0.82,0.17
215.215,0.82,0.17
215.216,0.82,0.17
215.217,0.82,0.26
215.219,0.82,0.26
215.22,0.82,0.26
215.221,0.82,0.26
215.223,0.82,0.17
215.224,0.75,0.17
215.225,0.75,0.17
215.226,0.82,0.17
215.227,0.82,0.17
215.229,0.61,0.17
215.23,0.61,0.17
215.231,0.82,0.17
215.232,0.82,0.26
215.234,0.82,0.26
215.235,0.82,0.26
215.236,0.82,0.26
215.238,0.82,0.17
215.239,0.75,0.17
215.24,0.75,0.17
215.241,0.75,0.17
215.242,0.75,0.17
215.244,0.82,0.17
215.245,0.82,0.17
215.246,0.82,0.17
215.247,0.82,0.17
215.249,0.82,0.17
215.25,0.82,0.17
215.251,0.82,0.17
215.251,0.82,0.17
215.251,0.82,0.17
215.253,0.82,0.17
215.254,0.68,0.17
215.255,0.68,0.17
215.256,0.82,0.17
215.258,0.82,0.17
215.259,0.82,0.17
215.26,0.82,0.17
215.261,0.82,0.17
215.262,0.82,0.26
215.264,0.82,0.26
215.265,0.82,0.26
215.266,0.82,0.26
215.268,0.82,0.17
215.269,0.82,0.17
215.27,0.82,0.17
215.271,0.82,0.17
215.273,0.82,0.26
215.274,0.82,0.26
215.275,0.82,0.26
215.276,0.82,0.26
215.277,0.82,0.17
215.279,0.82,0.17
215.28,0.82,0.17
215.281,0.75,0.17
215.283,0.75,0.35
215.284,0.82,0.35
215.285,0.82,0.35
215.286,0.82,0.35
215.288,0.82,0.26
215.289,0.82,0.26
215.29,0.82,0.26
215.291,0.82,0.26
215.292,0.82,0.35
215.294,0.82,0.35
215.295,0.82,0.35
215.296,0.82,0.35
215.298,0.82,0.26
215.299,0.82,0.26
215.3,0.82,0.26
215.301,0.82,0.26
215.301,0.82,0.26
215.301,0.82,0.26
215.303,0.82,0.35
215.304,0.89,0.35
215.305,0.89,0.35
215.306,0.82,0.35
215.307,0.82,0.17
215.309,0.89,0.17
215.31,0.89,0.17
215.311,0.89,0.17
215.313,0.89,0.17
215.314,0.89,0.17
215.315,0.89,0.17
215.316,0.82,0.17
215.318,0.82,0.35
215.319,0.89,0.35
215.32,0.89,0.35
215.321,0.89,0.35
215.322,0.89,0.26
215.324,0.89,0.26
215.325,0.89,0.26
215.326,0.82,0.26
215.327,0.82,0.26
215.329,0.89,0.26
215.33,0.89,0.26
215.331,0.89,0.26
215.333,0.89,0.35
215.334,0.89,0.35
215.335,0.89,0.35
215.336,0.89,0.35
215.337,0.89,0.35
215.339,0.82,0.35
215.34,0.82,0.35
215.341,0.89,0.35
215.342,0.89,0.35
215.344,0.89,0.35
215.345,0.89,0.35
215.346,0.89,0.35
215.348,0.89,0.35
215.349,0.89,0.35
215.35,0.89,0.35
215.351,0.89,0.35
215.351,0.89,0.35
215.351,0.89,0.35
215.352,0.89,0.26
215.354,0.89,0.26
215.355,0.89,0.26
215.356,0.89,0.26
215.357,0.89,0.17
215.359,0.82,0.17
215.36,0.82,0.17
215.361,0.89,0.17
215.363,0.89,0.35
215.364,0.82,0.35
215.365,0.82,0.35
215.366,0.89,0.35
215.367,0.89,0.17
215.369,0.82,0.17
215.37,0.82,0.17
215.371,0.82,0.17
215.372,0.82,0.35
215.374,0.82,0.35
215.375,0.82,0.35
215.376,0.82,0.35
215.378,0.82,0.35
215.379,0.82,0.35
215.38,0.82,0.35
215.381,0.82,0.35
215.383,0.82,0.35
215.384,0.75,0.35
215.385,0.75,0.35
215.386,0.68,0.35
215.387,0.68,0.17
215.389,0.82,0.17
215.39,0.82,0.17
215.391,0.82,0.17
215.393,0.82,0.26
215.394,0.82,0.26
215.395,0.82,0.26
215.396,0.82,0.26
215.398,0.82,0.35
215.399,0.82,0.35
215.4,0.82,0.35
215.401,0.82,0.35
215.401,0.82,0.35
215.401,0.82,0.35
215.402,0.82,0.26
215.404,0.89,0.26
215.405,0.89,0.26
215.406,0.89,0.26
215.408,0.89,0.35
215.409,0.89,0.35
215.41,0.89,0.35
215.411,0.82,0.35
215.413,0.82,0.26
215.414,0.89,0.26
215.415,0.89,0.26
215.416,0.89,0.26
215.417,0.89,0.26
215.419,0.89,0.26
215.42,0.89,0.26
215.421,0.75,0.26
215.423,0.75,0.35
215.424,0.89,0.35
215.425,0.89,0.35
215.426,0.89,0.35
215.428,0.89,0.35
215.429,0.89,0.35
215.43,0.89,0.35
215.431,0.82,0.35
215.432,0.82,0.35
215.434,0.82,0.35
215.435,0.82,0.35
215.436,0.89,0.35
215.438,0.89,0.35
215.439,0.89,0.35
215.44,0.89,0.35
215.441,0.89,0.35
215.443,0.89,0.35
215.444,0.89,0.35
215.445,0.89,0.35
215.446,0.89,0.35
215.447,0.89,0.35
215.449,0.89,0.35
215.45,0.89,0.35
215.451,0.89,0.35
215.451,0.89,0.35
215.451,0.89,0.35
215.452,0.89,0.35
215.454,0.89,0.35
215.455,0.89,0.35
215.456,0.89,0.35
215.458,0.89,0.35
215.459,0.89,0.35
215.46,0.89,0.35
215.461,0.89,0.35
215.462,0.89,0.35
215.464,0.89,0.35
215.465,0.89,0.35
215.466,0.89,0.35
215.467,0.89,0.35
215.469,0.82,0.35
215.47,0.82,0.35
215.471,0.82,0.35
215.473,0.82,0.35
215.474,0.89,0.35
215.475,0.89,0.35
215.476,0.89,0.35
215.477,0.89,0.35
215.479,0.89,0.35
215.48,0.89,0.35
215.481,0.82,0.35
215.482,0.82,0.35
215.484,0.82,0.35
215.485,0.82,0.35
215.486,0.82,0.35
215.488,0.82,0.26
215.489,0.89,0.26
215.49,0.89,0.26
215.491,0.82,0.26
215.492,0.82,0.43
215.494,0.82,0.43
215.495,0.82,0.43
215.496,0.89,0.43
215.497,0.89,0.35
215.499,0.89,0.35
215.5,0.89,0.35
215.501,0.82,0.35
215.501,0.82,0.35
215.501,0.82,0.35
215.503,0.82,0.35
215.504,0.89,0.35
215.505,0.89,0.35
215.506,0.89,0.35
215.508,0.89,0.35
215.509,0.89,0.35
215.51,0.89,0.35
215.511,0.89,0.35
215.512,0.89,0.35
215.514,0.82,0.35
215.515,0.82,0.35
215.516,0.89,0.35
215.518,0.89,0.35
215.519,0.89,0.35
215.52,0.89,0.35
215.521,0.89,0.35
215.523,0.89,0.35
215.524,0.89,0.35
215.525,0.89,0.35
215.526,0.89,0.35
215.527,0.89,0.26
215.529,0.89,0.26
215.53,0.89,0.26
215.531,0.89,0.26
215.533,0.89,0.35
215.534,0.82,0.35
215.535,0.82,0.35
215.536,0.82,0.35
215.538,0.82,0.35
215.539,0.89,0.35
215.54,0.89,0.35
215.541,0.89,0.35
215.542,0.89,0.35
215.544,0.82,0.35
215.545,0.82,0.35
215.546,0.89,0.35
215.548,0.89,0.17
215.549,0.89,0.17
215.55,0.89,0.17
215.551,0.89,0.17
215.551,0.89,0.17
215.551,0.89,0.17
215.553,0.89,0.35
215.554,0.89,0.35
215.555,0.89,0.35
215.556,0.89,0.35
215.557,0.89,0.35
215.559,0.89,0.35
215.56,0.89,0.35
215.561,0.82,0.35
215.563,0.82,0.35
215.564,0.89,0.35
215.565,0.89,0.35
215.566,0.82,0.35
215.568,0.82,0.35
215.569,0.89,0.35
215.57,0.89,0.35
215.571,0.82,0.35
215.572,0.82,0.26
215.574,0.89,0.26
215.575,0.89,0.26
215.576,0.89,0.26
215.577,0.89,0.26
215.579,0.82,0.26
215.58,0.82,0.26
215.581,0.89,0.26
215.583,0.89,0.26
215.584,0.89,0.26
215.585,0.89,0.26
215.586,0.89,0.26
215.587,0.89,0.35
215.589,0.89,0.35
215.59,0.89,0.35
215.591,0.89,0.35
215.592,0.89,0.26
215.594,0.89,0.26
215.595,0.89,0.26
215.596,0.89,0.26
215.598,0.89,0.26
215.599,0.89,0.26
215.6,0.89,0.26
215.601,0.89,0.26
215.601,0.89,0.26
215.601,0.89,0.26
215.602,0.89,0.35
215.604,0.89,0.35
215.605,0.89,0.35
215.606,0.89,0.35
215.607,0.89,0.35
215.609,0.82,0.35
215.61,0.82,0.35
215.611,0.75,0.35
215.613,0.75,0.35
215.614,0.89,0.35
215.615,0.89,0.35
215.616,0.82,0.35
215.617,0.82,0.35
215.619,0.89,0.35
215.62,0.89,0.35
215.621,0.82,0.35
215.622,0.82,0.26
215.624,0.82,0.26
215.625,0.82,0.26
215.626,0.89,0.26
215.628,0.89,0.26
215.629,0.82,0.26
215.63,0.82,0.26
215.631,0.89,0.26
215.633,0.89,0.26
215.634,0.89,0.26
215.635,0.89,0.26
215.636,0.82,0.26
215.637,0.82,0.35
215.639,0.82,0.35
215.64,0.82,0.35
215.641,0.82,0.35
215.643,0.82,0.35
215.644,0.89,0.35
215.645,0.89,0.35
215.646,0.89,0.35
215.648,0.89,0.35
215.649,0.82,0.35
215.65,0.82,0.35
215.651,0.89,0.35
215.651,0.89,0.35
215.651,0.89,0.35
215.652,0.89,0.35
215.654,0.82,0.35
215.655,0.82,0.35
215.656,0.89,0.35
215.658,0.89,0.35
215.659,0.89,0.35
215.66,0.89,0.35
215.661,0.89,0.35
215.663,0.89,0.26
215.664,0.89,0.26
215.665,0.89,0.26
215.666,0.82,0.26
215.667,0.82,0.35
215.669,0.89,0.35
215.67,0.89,0.35
215.671,0.89,0.35
215.673,0.89,0.35
215.674,0.89,0.35
215.675,0.89,0.35
215.676,0.89,0.35
215.678,0.89,0.35
215.679,0.89,0.35
215.68,0.89,0.35
215.681,0.82,0.35
215.682,0.82,0.35
215.684,0.89,0.35
215.685,0.89,0.35
215.686,0.82,0.35
215.688,0.82,0.35
215.689,0.82,0.35
215.69,0.82,0.35
215.691,0.89,0.35
215.693,0.89,0.35
215.694,0.82,0.35
215.695,0.82,0.35
215.696,0.89,0.35
215.697,0.89,0.35
215.699,0.82,0.35
215.7,0.82,0.35
215.701,0.82,0.35
215.701,0.82,0.35
215.701,0.82,0.35
215.702,0.82,0.35
215.704,0.89,0.35
215.705,0.89,0.35
215.706,0.82,0.35
215.708,0.82,0.17
215.709,0.82,0.17
215.71,0.82,0.17
215.711,0.82,0.17
215.712,0.82,0.35
215.714,0.82,0.35
215.715,0.82,0.35
215.716,0.82,0.35
215.717,0.82,0.35
215.719,0.89,0.35
215.72,0.89,0.35
215.721,0.82,0.35
215.723,0.82,0.26
215.724,0.82,0.26
215.725,0.82,0.26
215.726,0.82,0.26
215.727,0.82,0.17
215.729,0.82,0.17
215.73,0.82,0.17
215.731,0.82,0.17
215.732,0.82,0.35
215.734,0.82,0.35
215.735,0.82,0.35
215.736,0.82,0.35
215.738,0.82,0.26
215.739,0.89,0.26
215.74,0.89,0.26
215.741,0.82,0.26
215.742,0.82,0.17
215.744,0.89,0.17
215.745,0.89,0.17
215.746,0.82,0.17
215.747,0.82,0.17
215.749,0.82,0.17
215.75,0.82,0.17
215.751,0.82,0.17
215.751,0.82,0.17
215.751,0.82,0.17
215.753,0.82,0.17
215.754,0.82,0.17
215.755,0.82,0.17
215.756,0.89,0.17
215.758,0.89,0.17
215.759,0.89,0.17
215.76,0.89,0.17
215.761,0.82,0.17
215.762,0.82,0.17
215.764,0.82,0.17
215.765,0.82,0.17
215.766,0.82,0.17
215.768,0.82,0.26
215.769,0.82,0.26
215.77,0.82,0.26
215.771,0.89,0.26
215.773,0.89,0.17
215.774,0.89,0.17
215.775,0.89,0.17
215.776,0.82,0.17
215.777,0.82,0.17
215.779,0.82,0.17
215.78,0.82,0.17
215.781,0.82,0.17
215.783,0.82,0.35
215.784,0.82,0.35
215.785,0.82,0.35
215.786,0.82,0.35
215.788,0.82,0.26
215.789,0.82,0.26
215.79,0.82,0.26
215.791,0.68,0.26
215.792,0.68,0.26
215.794,0.82,0.26
215.795,0.82,0.26
215.796,0.61,0.26
215.798,0.61,0.35
215.799,0.82,0.35
215.8,0.82,0.35
215.801,0.61,0.35
215.801,0.61,0.35
215.801,0.61,0.35
215.803,0.61,0.17
215.804,0.82,0.17
215.805,0.82,0.17
215.806,0.82,0.17
215.807,0.82,0.26
215.809,0.89,0.26
215.81,0.89,0.26
215.811,0.89,0.26
215.813,0.89,0.17
215.814,0.89,0.17
215.815,0.89,0.17
215.816,0.89,0.17
215.818,0.89,0.17
215.819,0.82,0.17
215.82,0.82,0.17
215.821,0.89,0.17
215.822,0.89,0.17
215.824,0.89,0.17
215.825,0.89,0.17
215.826,0.89,0.17
215.827,0.89,0.17
215.829,0.82,0.17
215.83,0.82,0.17
215.831,0.89,0.17
215.833,0.89,0.17
215.834,0.82,0.17
215.835,0.82,0.17
215.836,0.82,0.17
215.837,0.82,0.17
215.839,0.89,0.17
215.84,0.89,0.17
215.841,0.89,0.17
215.842,0.89,0.17
215.844,0.82,0.17
215.845,0.82,0.17
215.846,0.82,0.17
215.848,0.82,0.17
215.849,0.82,0.17
215.85,0.82,0.17
215.851,0.82,0.17
215.851,0.82,0.17
215.851,0.82,0.17
215.852,0.82,0.17
215.854,0.82,0.17
215.855,0.82,0.17
215.856,0.82,0.17
215.857,0.82,0.08
215.859,0.89,0.08
215.86,0.89,0.08
215.861,0.82,0.08
215.863,0.82,0
215.864,0.82,0
215.865,0.82,0
215.866,0.75,0
215.867,0.75,0.08
215.869,0.82,0.08
215.87,0.82,0.08
215.871,0.89,0.08
215.872,0.89,0.17
215.874,0.89,0.17
215.875,0.89,0.17
215.876,0.89,0.17
215.878,0.89,0.17
215.879,0.82,0.17
215.88,0.82,0.17
215.881,0.89,0.17
215.883,0.89,0.17
215.884,0.82,0.17
215.885,0.82,0.17
215.886,0.82,0.17
215.887,0.82,0.17
215.889,0.82,0.17
215.89,0.82,0.17
215.891,0.89,0.17
215.893,0.89,0.08
215.894,0.89,0.08
215.895,0.89,0.08
215.896,0.89,0.08
215.898,0.89,0.17
215.899,0.89,0.17
215.9,0.89,0.17
215.901,0.82,0.17
215.901,0.82,0.17
215.901,0.82,0.17
215.902,0.82,0.17
215.904,0.89,0.17
215.905,0.89,0.17
215.906,0.82,0.17
215.908,0.82,0.17
215.909,0.89,0.17
215.91,0.89,0.17
215.911,0.89,0.17
215.913,0.89,0.17
215.914,0.89,0.17
215.915,0.89,0.17
215.916,0.82,0.17
215.917,0.82,0.08
215.919,0.89,0.08
215.92,0.89,0.08
215.921,0.89,0.08
215.923,0.89,0.17
215.924,0.89,0.17
215.925,0.89,0.17
215.926,0.89,0.17
215.928,0.89,0.08
215.929,0.82,0.08
215.93,0.82,0.08
215.931,0.89,0.08
215.932,0.89,0.08
215.934,0.89,0.08
215.935,0.89,0.08
215.936,0.89,0.08
215.938,0.89,0.08
215.939,0.82,0.08
215.94,0.82,0.08
215.941,0.89,0.08
215.943,0.89,0.08
215.944,0.89,0.08
215.945,0.89,0.08
215.946,0.89,0.08
215.947,0.89,0.17
215.949,0.82,0.17
215.95,0.82,0.17
215.951,0.89,0.17
215.951,0.89,0.17
215.951,0.89,0.17
215.952,0.89,0.17
215.954,0.82,0.17
215.955,0.82,0.17
215.956,0.82,0.17
215.958,0.82,0.08
215.959,0.89,0.08
215.96,0.89,0.08
215.961,0.89,0.08
215.962,0.89,0.08
215.964,0.89,0.08
215.965,0.89,0.08
215.966,0.89,0.08
215.967,0.89,0.08
215.969,0.89,0.08
215.97,0.89,0.08
215.971,0.89,0.08
215.973,0.89,0
215.974,0.82,0
215.975,0.82,0
215.976,0.89,0
215.977,0.89,0.08
215.979,0.89,0.08
215.98,0.89,0.08
215.981,0.89,0.08
215.982,0.89,0
215.984,0.82,0
215.985,0.82,0
215.986,0.89,0
215.988,0.89,0
215.989,0.89,0
215.99,0.89,0
215.991,0.89,0
215.992,0.89,0.08
215.994,0.82,0.08
215.995,0.82,0.08
215.996,0.82,0.08
215.997,0.82,0
215.999,0.89,0
216,0.89,0
216.001,0.82,0
216.001,0.82,0
216.001,0.82,0
216.003,0.82,0.08
216.004,0.89,0.08
216.005,0.89,0.08
216.006,0.89,0.08
216.008,0.89,0
216.009,0.89,0
216.01,0.89,0
216.011,0.89,0
216.012,0.89,0
216.014,0.89,0
216.015,0.89,0
216.016,0.89,0
216.018,0.89,0
216.019,0.89,0
216.02,0.89,0
216.021,0.89,0
216.023,0.89,0
216.024,0.89,0
216.025,0.89,0
216.026,0.89,0
216.027,0.89,0
216.029,0.89,0
216.03,0.89,0
216.031,0.89,0
216.033,0.89,0
216.034,0.89,0
216.035,0.89,0
216.036,0.89,0
216.038,0.89,0
216.039,0.89,0
216.04,0.89,0
216.041,0.89,0
216.042,0.89,0
216.044,0.89,0
216.045,0.89,0
216.046,0.89,0
216.048,0.89,0
216.049,0.89,0
216.05,0.89,0
216.051,0.89,0
216.051,0.89,0
216.051,0.89,0
216.053,0.89,0
216.054,0.89,0
216.055,0.89,0
216.056,0.89,0
216.057,0.89,0
216.059,0.89,0
216.06,0.89,0
216.061,0.89,0
216.063,0.89,0
216.064,0.89,0
216.065,0.89,0
216.066,0.82,0
216.068,0.82,0.08
216.069,0.89,0.08
216.07,0.89,0.08
216.071,0.89,0.08
216.072,0.89,0
216.074,0.89,0
216.075,0.89,0
216.076,0.82,0
216.077,0.82,0
216.079,0.89,0
216.08,0.89,0
216.081,0.82,0
216.083,0.82,0
216.084,0.89,0
216.085,0.89,0
216.086,0.82,0
216.087,0.82,0
216.089,0.89,0
216.09,0.89,0
216.091,0.82,0
216.092,0.82,0
216.094,0.89,0
216.095,0.89,0
216.096,0.89,0
216.098,0.89,0
216.099,0.75,0
216.1,0.75,0
216.101,0.82,0
216.101,0.82,0
216.101,0.82,0
216.102,0.82,0.08
216.104,0.89,0.08
216.105,0.89,0.08
216.106,0.89,0.08
216.107,0.89,0.08
216.109,0.89,0.08
216.11,0.89,0.08
216.111,0.89,0.08
216.113,0.89,0
216.114,0.89,0
216.115,0.89,0
216.116,0.82,0
216.117,0.82,0
216.119,0.89,0
216.12,0.89,0
216.121,0.82,0
216.122,0.82,0.08
216.124,0.82,0.08
216.125,0.82,0.08
216.126,0.82,0.08
216.128,0.82,0
216.129,0.82,0
216.13,0.82,0
216.131,0.89,0
216.133,0.89,0.08
216.134,0.89,0.08
216.135,0.89,0.08
216.136,0.89,0.08
216.137,0.89,0
216.139,0.89,0
216.14,0.89,0
216.141,0.82,0
216.143,0.82,0
216.144,0.89,0
216.145,0.89,0
216.146,0.82,0
216.148,0.82,0
216.149,0.89,0
216.15,0.89,0
216.151,0.89,0
216.151,0.89,0
216.151,0.89,0
216.152,0.89,0
216.154,0.89,0
216.155,0.89,0
216.156,0.82,0
216.158,0.82,0
216.159,0.82,0
216.16,0.82,0
216.161,0.82,0
216.163,0.82,0
216.164,0.89,0
216.165,0.89,0
216.166,0.82,0
216.167,0.82,0
216.169,0.89,0
216.17,0.89,0
216.171,0.89,0
216.173,0.89,0
216.174,0.89,0
216.175,0.89,0
216.176,0.89,0
216.178,0.89,0
216.179,0.82,0
216.18,0.82,0
216.181,0.89,0
216.182,0.89,0
216.184,0.82,0
216.185,0.82,0
216.186,0.89,0
216.188,0.89,0
216.189,0.89,0
216.19,0.89,0
216.191,0.82,0
216.193,0.82,0.17
216.194,0.82,0.17
216.195,0.82,0.17
216.196,0.82,0.17
216.197,0.82,0.08
216.199,0.82,0.08
216.2,0.82,0.08
216.201,0.82,0.08
216.201,0.82,0.08
216.201,0.82,0.08
216.202,0.82,0.08
216.204,0.82,0.08
216.205,0.82,0.08
216.206,0.89,0.08
216.208,0.89,0.08
216.209,0.82,0.08
216.21,0.82,0.08
216.211,0.82,0.08
216.212,0.82,0.17
216.214,0.89,0.17
216.215,0.89,0.17
216.216,0.89,0.17
216.217,0.89,0.17
216.219,0.89,0.17
216.22,0.89,0.17
216.221,0.82,0.17
216.223,0.82,0.08
216.224,0.89,0.08
216.225,0.89,0.08
216.226,0.89,0.08
216.227,0.89,0.08
216.229,0.89,0.08
216.23,0.89,0.08
216.231,0.89,0.08
216.232,0.89,0.17
216.234,0.89,0.17
216.235,0.89,0.17
216.236,0.89,0.17
216.238,0.89,0.17
216.239,0.89,0.17
216.24,0.89,0.17
216.241,0.89,0.17
216.242,0.89,0.17
216.244,0.82,0.17
216.245,0.82,0.17
216.246,0.82,0.17
216.247,0.82,0.17
216.249,0.89,0.17
216.25,0.89,0.17
216.251,0.89,0.17
216.251,0.89,0.17
216.251,0.89,0.17
216.253,0.89,0.08
216.254,0.89,0.08
216.255,0.89,0.08
216.256,0.89,0.08
216.258,0.89,0.17
216.259,0.89,0.17
216.26,0.89,0.17
216.261,0.89,0.17
216.262,0.89,0.08
216.264,0.82,0.08
216.265,0.82,0.08
216.266,0.82,0.08
216.268,0.82,0.17
216.269,0.89,0.17
216.27,0.89,0.17
216.271,0.82,0.17
216.273,0.82,0
216.274,0.82,0
216.275,0.82,0
216.276,0.89,0
216.277,0.89,0.17
216.279,0.82,0.17
216.28,0.82,0.17
216.281,0.82,0.17
216.283,0.82,0.17
216.284,0.82,0.17
216.285,0.82,0.17
216.286,0.82,0.17
216.288,0.82,0.17
216.289,0.82,0.17
216.29,0.82,0.17
216.291,0.75,0.17
216.292,0.75,0.08
216.294,0.82,0.08
216.295,0.82,0.08
216.296,0.82,0.08
216.298,0.82,0.08
216.299,0.82,0.08
216.3,0.82,0.08
216.301,0.89,0.08
216.301,0.89,0.08
216.301,0.89,0.08
216.303,0.89,0.08
216.304,0.89,0.08
216.305,0.89,0.08
216.306,0.82,0.08
216.307,0.82,0.17
216.309,0.89,0.17
216.31,0.89,0.17
216.311,0.89,0.17
216.313,0.89,0.17
216.314,0.82,0.17
216.315,0.82,0.17
216.316,0.89,0.17
216.318,0.89,0.17
216.319,0.89,0.17
216.32,0.89,0.17
216.321,0.89,0.17
216.322,0.89,0.17
216.324,0.82,0.17
